"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",129,"13,8","4,88","1,46","0,04","7,83","0,91",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",129,"13,8","4,88","1,48","0,05","7,81","0,90",0,251,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",129,"13,8","4,88","1,48","0,05","7,83","0,91",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",112,"13,9","2,88","1,16","0,04","7,99","0,94",0,251,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",112,"13,9","2,88","1,16","0,04","8,01","0,95",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",64,"2,21","2,47","0,39","0,00","9,10","1,92",0,133,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",91,"2,07","2,53","0,40","0,00","15,8","1,52",0,280,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",64,"2,21","2,47","0,41","0,01","9,10","1,92",0,133,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",91,"2,07","2,53","0,42","0,01","15,8","1,52",0,280,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",46,"2,24","0,47","0,09","0,00","9,28","1,96",0,133,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e couve, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",74,"2,11","0,54","0,10","0,00","15,9","1,56",0,280,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",128,"13,8","4,86","1,43","0,04","7,75","0,80",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",130,"13,8","4,86","1,45","0,04","7,78","0,81",0,152,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",128,"13,8","4,86","1,45","0,05","7,75","0,80",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",130,"13,8","4,86","1,47","0,05","7,78","0,81",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",111,"13,8","2,86","1,16","0,04","7,94","0,85",0,251,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",113,"13,8","2,86","1,16","0,04","7,96","0,85",0,151,"44,5","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",61,"1,84","2,36","0,36","0,00","8,85","1,47",0,134,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",90,"1,99","2,51","0,39","0,00","15,7","1,42",0,280,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",61,"1,84","2,36","0,38","0,01","8,85","1,47",0,134,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",90,"1,99","2,51","0,41","0,01","15,7","1,42",0,280,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",44,"1,87","0,36","0,06","0,00","9,04","1,51",0,134,"0,74","0,00"
"Papa de carne bovina moída (patinho), fubá e espinafre, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",73,"2,02","0,51","0,10","0,00","15,9","1,46",0,280,"0,74","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",94,"2,79","2,48","0,43","0,04","15,8","1,27",0,102,"2,10","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",127,"15,1","5,04","1,55","0,07","5,68","0,93",0,"24,5","48,7","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",94,"2,79","2,48","0,45","0,05","15,8","1,27",0,102,"2,10","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",127,"15,1","5,04","1,57","0,08","5,68","0,93",0,"24,4","48,7","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",112,"15,5","3,12","1,28","0,08","5,93","0,94",0,124,"50,0","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",112,"15,5","3,12","1,28","0,08","5,95","0,94",0,"25,0","50,0","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",126,"15,1","5,01","1,53","0,07","5,65","0,93",0,124,"49,0","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",126,"15,1","5,01","1,53","0,07","5,68","0,93",0,"24,2","49,0","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",126,"15,1","5,01","1,55","0,08","5,65","0,93",0,124,"49,0","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",126,"15,1","5,01","1,55","0,08","5,68","0,93",0,"24,2","49,0","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",112,"15,5","3,09","1,27","0,08","5,93","0,94",0,124,"50,3","0,00"
"Papa de carne bovina moída (patinho), macarrão e brócolis, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",112,"15,5","3,09","1,27","0,08","5,95","0,94",0,"24,8","50,3","0,00"
"Papa de carne moída bovina (patinho), feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",110,"12,2","4,64","1,31","0,04","5,80","1,86",0,119,"38,1","0,00"
"Papa de carne moída bovina (patinho), feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",110,"12,2","4,64","1,31","0,04","5,82","1,87",0,"20,0","38,1","0,00"
"Papa de carne moída bovina (patinho), feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",110,"12,2","4,64","1,33","0,05","5,80","1,86",0,119,"38,1","0,00"
"Papa de carne moída bovina (patinho), feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",110,"12,2","4,64","1,33","0,05","5,82","1,87",0,"20,0","38,1","0,00"
"Papa de carne moída bovina (patinho), feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",92,"12,2","2,65","1,01","0,04","5,82","1,87",0,119,"38,2","0,00"
"Papa de carne moída bovina (patinho), feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",92,"12,2","2,65","1,02","0,04","5,85","1,87",0,"20,0","38,2","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",107,"12,2","4,44","1,28","0,04","5,59","2,13",0,119,"38,1","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",107,"12,2","4,44","1,28","0,04","5,62","2,13",0,"20,0","38,1","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",107,"12,2","4,44","1,30","0,05","5,59","2,13",0,119,"38,1","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",107,"12,2","4,44","1,30","0,05","5,62","2,13",0,"20,0","38,1","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",89,"12,2","2,45","0,98","0,04","5,61","2,13",0,119,"38,2","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",89,"12,2","2,45","0,98","0,04","5,64","2,14",0,"20,0","38,2","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",107,"12,2","4,41","1,26","0,04","5,59","2,13",0,119,"38,4","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",107,"12,2","4,41","1,27","0,04","5,61","2,13",0,"19,8","38,4","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",107,"12,2","4,41","1,28","0,05","5,59","2,13",0,119,"38,4","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",107,"12,2","4,41","1,28","0,05","5,61","2,13",0,"19,8","38,4","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",89,"12,2","2,42","0,97","0,04","5,61","2,13",0,119,"38,4","0,00"
"Papa de carne moída bovina (patinho), feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",89,"12,2","2,42","0,97","0,04","5,64","2,14",0,"19,8","38,4","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",61,"2,53","2,72","0,43","0,00","8,20","3,29",0,140,"0,47","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",61,"2,54","2,72","0,43","0,00","8,23","3,30",0,"40,9","0,47","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",61,"2,53","2,72","0,45","0,01","8,20","3,29",0,140,"0,47","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",61,"2,54","2,72","0,45","0,01","8,23","3,30",0,"40,9","0,47","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",41,"2,26","0,66","0,11","0,00","8,09","3,28",0,8530,"0,00","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",47,"2,60","0,70","0,12","0,00","9,32","3,70",0,"81,6","0,00","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",61,"2,54","2,69","0,42","0,00","8,20","3,29",0,140,"0,74","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",61,"2,54","2,69","0,42","0,00","8,23","3,30",0,"40,7","0,74","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",61,"2,54","2,69","0,44","0,01","8,20","3,29",0,140,"0,74","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",43,"2,57","0,69","0,12","0,00","8,32","3,33",0,142,"0,74","0,00"
"Papa de feijão carioca, abobrinha e beterraba, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",43,"2,57","0,69","0,12","0,00","8,35","3,34",0,"42,7","0,74","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e azeite de oilva, c/ sal",75,"2,83","2,99","0,47","0,00","11,1","4,04",0,102,"0,47","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e azeite de oilva, s/ sal",76,"2,65","2,97","0,44","0,00","11,8","4,45",0,"2,94","0,00","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",75,"2,83","2,99","0,49","0,01","11,1","4,04",0,102,"0,47","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",76,"2,65","2,97","0,46","0,01","11,8","4,45",0,"2,90","0,00","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",58,"2,93","1,02","0,18","0,00","11,4","4,18",0,102,"0,47","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",59,"2,75","1,00","0,15","0,00","12,1","4,58",0,"2,94","0,00","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",76,"2,90","2,99","0,46","0,00","11,4","4,17",0,102,"0,67","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",76,"2,91","2,99","0,46","0,00","11,4","4,18",0,"2,36","0,67","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",76,"2,90","2,99","0,48","0,01","11,4","4,17",0,102,"0,67","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",76,"2,91","2,99","0,48","0,01","11,4","4,18",0,"2,32","0,67","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",58,"2,93","0,99","0,16","0,00","11,4","4,18",0,102,"0,74","0,00"
"Papa de feijão carioca, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",58,"2,94","0,99","0,16","0,00","11,5","4,18",0,"2,37","0,74","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",72,"2,95","2,98","0,46","0,00","10,5","4,06",0,102,"0,67","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",72,"2,95","2,98","0,46","0,00","10,5","4,06",0,"2,27","0,67","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",72,"2,95","2,98","0,48","0,01","10,5","4,06",0,102,"0,67","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",72,"2,95","2,98","0,48","0,01","10,5","4,06",0,"2,23","0,67","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",72,"2,95","2,98","0,48","0,01","10,5","4,06",0,"2,23","0,67","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",55,"2,98","0,98","0,16","0,00","10,5","4,06",0,102,"0,74","0,00"
"Papa de feijão carioca, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",55,"2,98","0,98","0,16","0,00","10,5","4,07",0,"2,27","0,74","0,00"
"Papa de feijão carioca, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, c/ sal",82,"3,33","2,99","0,49","0,02","12,4","3,87",0,102,"1,20","0,00"
"Papa de feijão carioca, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, c/ sal",82,"3,33","2,99","0,47","0,01","12,4","3,87",0,102,"1,20","0,00"
"Papa de feijão carioca, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, c/ sal",65,"3,37","1,00","0,18","0,01","12,6","3,92",0,"3,02","1,20","0,00"
"Papa de feijão carioca, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, s/ sal",82,"3,33","2,99","0,49","0,02","12,4","3,88",0,"3,01","1,20","0,00"
"Papa de feijão carioca, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, s/ sal",82,"3,33","2,99","0,47","0,01","12,4","3,88",0,"3,05","1,20","0,00"
"Papa de feijão carioca, macarrão e chicória, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",64,"3,33","0,99","0,18","0,01","12,4","3,88",0,102,"1,20","0,00"
"Papa de feijão carioca, ovo e macarrão, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",100,"5,25","5,06","1,15","0,01","9,78","2,64",0,135,"99,4","0,00"
"Papa de feijão carioca, ovo e macarrão, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",100,"5,25","5,06","1,15","0,01","9,80","2,65",0,"36,0","99,4","0,00"
"Papa de feijão carioca, ovo e macarrão, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",100,"5,25","5,06","1,16","0,02","9,78","2,64",0,135,"99,4","0,00"
"Papa de feijão carioca, ovo e macarrão, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",100,"5,25","5,06","1,16","0,02","9,80","2,65",0,"36,0","99,4","0,00"
"Papa de feijão carioca, ovo e macarrão, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",85,"5,32","3,07","0,85","0,01","10,3","2,66",0,135,"99,5","0,00"
"Papa de feijão carioca, ovo e macarrão, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",85,"5,33","3,07","0,85","0,01","10,3","2,66",0,"36,0","99,5","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",54,"2,46","2,31","0,37","0,00","7,77","3,84",0,140,"0,47","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",241,"2,17","23,2","3,46","0,00","7,56","3,79",0,"40,6","0,00","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",54,"2,46","2,31","0,39","0,01","7,77","3,84",0,140,"0,47","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",241,"2,17","23,2","3,68","0,12","7,56","3,79",0,"40,1","0,00","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",34,"2,19","0,25","0,05","0,00","7,66","3,82",0,8530,"0,00","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",40,"2,52","0,29","0,06","0,00","8,89","4,25",0,"81,6","0,00","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",54,"2,47","2,28","0,36","0,00","7,77","3,84",0,140,"0,74","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",54,"2,47","2,28","0,36","0,00","7,80","3,84",0,"40,7","0,74","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",54,"2,47","2,28","0,37","0,01","7,77","3,84",0,140,"0,74","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",54,"2,47","2,28","0,37","0,01","7,80","3,84",0,"40,6","0,74","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",36,"2,50","0,28","0,06","0,00","7,89","3,88",0,142,"0,74","0,00"
"Papa de feijão preto, abobrinha e beterraba, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",36,"2,50","0,28","0,06","0,00","7,92","3,89",0,"42,7","0,74","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",65,"2,73","2,42","0,38","0,00","10,6","4,79",0,102,"0,47","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e azeite de oliva, s/ sal",66,"2,55","2,40","0,36","0,00","11,2","5,20",0,"2,92","0,00","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, c/ sal",65,"2,73","2,42","0,40","0,01","10,6","4,79",0,102,"0,47","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola e óleo de soja, s/ sal",66,"2,55","2,40","0,38","0,01","11,2","5,20",0,"2,88","0,00","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, c/ sal",49,"2,82","0,43","0,09","0,00","10,8","4,96",0,102,"0,47","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de carne, c/ cebola, s/ óleo, s/ sal",50,"2,64","0,41","0,06","0,00","11,5","5,36",0,"2,91","0,00","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",66,"2,80","2,40","0,37","0,00","10,8","4,95",0,102,"0,67","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",66,"2,81","2,40","0,37","0,00","10,8","4,96",0,"2,34","0,67","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",66,"2,80","2,40","0,39","0,01","10,8","4,95",0,102,"0,67","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",66,"2,81","2,40","0,39","0,01","10,8","4,96",0,"2,30","0,67","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",48,"2,83","0,40","0,07","0,00","10,8","4,96",0,102,"0,74","0,00"
"Papa de feijão preto, batata doce, abóbora cabotian (japonesa) e cenoura, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",48,"2,83","0,40","0,07","0,00","10,9","4,96",0,"2,34","0,74","0,00"
"Papa de feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, c/ sal",63,"2,84","2,39","0,37","0,00","9,84","4,84",0,102,"0,67","0,00"
"Papa de feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",63,"2,85","2,39","0,37","0,00","9,86","4,84",0,"2,24","0,67","0,00"
"Papa de feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",63,"2,84","2,39","0,39","0,01","9,84","4,84",0,102,"0,67","0,00"
"Papa de feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",63,"2,85","2,39","0,39","0,01","9,86","4,84",0,"2,20","0,67","0,00"
"Papa de feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ soja, c/ sal",45,"2,87","0,39","0,07","0,00","9,86","4,84",0,102,"0,74","0,00"
"Papa de feijão preto, batata, abóbora (jerimum) e cenoura, c/ caldo de frango, c/ cebola, s/ soja, s/ sal",45,"2,88","0,39","0,07","0,00","9,89","4,85",0,"2,25","0,74","0,00"
"Papa de feijão preto, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ azeite de oliva, c/ sal",72,"3,23","2,40","0,38","0,00","11,7","4,66",0,102,"1,20","0,00"
"Papa de feijão preto, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ azeite de oliva, s/ sal",72,"3,23","2,40","0,38","0,00","11,8","4,66",0,"3,03","1,20","0,00"
"Papa de feijão preto, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, c/ sal",72,"3,23","2,40","0,40","0,01","11,7","4,66",0,102,"1,20","0,00"
"Papa de feijão preto, macarrão e chicória, c/ caldo de frango, c/ cebola, c/ óleo de soja, s/ sal",72,"3,23","2,40","0,40","0,01","11,8","4,66",0,"2,99","1,20","0,00"
"Papa de feijão preto, macarrão e chicória, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",54,"3,23","0,40","0,09","0,00","11,7","4,66",0,102,"1,20","0,00"
"Papa de feijão preto, macarrão e chicória, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",55,"3,26","0,41","0,09","0,00","11,9","4,70",0,"3,00","1,20","0,00"
"Papa de feijão preto, ovo e macarrão, c/ caldo de frango, c/ cebola e azeite de oliva, s/ sal",94,"5,18","4,65","1,08","0,01","9,37","3,19",0,"36,0","99,4","0,00"
"Papa de feijão preto, ovo e macarrão, c/ caldo de frango, c/ cebola e óleo de soja, c/ sal",94,"5,18","4,64","1,10","0,02","9,35","3,19",0,135,"99,4","0,00"
"Papa de feijão preto, ovo e macarrão, c/ caldo de frango, c/ cebola e óleo de soja, s/ sal",94,"5,18","4,65","1,10","0,02","9,37","3,19",0,"36,0","99,4","0,00"
"Papa de feijão preto, ovo e macarrão, c/ caldo de frango, c/ cebola, c/ azeite de oliva, c/ sal",94,"5,18","4,64","1,08","0,01","9,35","3,19",0,135,"99,4","0,00"
"Papa de feijão preto, ovo e macarrão, c/ caldo de frango, c/ cebola, s/ óleo, c/ sal",78,"5,25","2,66","0,79","0,01","9,89","3,21",0,135,"99,5","0,00"
"Papa de feijão preto, ovo e macarrão, c/ caldo de frango, c/ cebola, s/ óleo, s/ sal",78,"5,25","2,66","0,79","0,01","9,92","3,21",0,"36,0","99,5","0,00"
"Papa de fígado bovino e batata doce, c/ caldo de carne, c/ cebola e azeite de oliva, c/ sal",140,"12,6","5,73","2,22","0,05","10,2","1,05",0,134,241,"0,00"
