"Iogurte, de fruta, menos gordura, com adocante de baixa caloria",105,4.86,1.41,6,18.6,0
"Queijo, parmesao, curado, menos gordura",265,20,20,88,1.37,0
"Substituto de creme, po",251,0.69,13.5,0,35.07,1.1
"Substituto de creme, po",482,0.68,21.47,0,75.42,1.2
"Queijo, provolone, menos gordura",274,24.7,17.6,55,3.5,0
"Queijo, mexicano, dessalgado, menos gordura",282,24.69,19.4,62,3.41,0
"Ovo mexido, Commodity USDA",555,35.6,34.5,975,23.97,2.46
"Leite, integral, 3,25% de gordura, sem adicao de vitamina A ou D",61,3.15,3.27,10,4.78,0
"Leite, em po, composto, sem adicao de vitamina D",496,26.32,26.71,97,38.42,0
"Leite, enlatado, desidratado, sem adicao de vitaminas A ou D",135,6.81,7.56,29,10.04,0
"Produto de queijo, pasteurizado, “American”, baixo teor de gordura, enriquecido com vitamina D",240,17.6,14.1,53,10.6,0
"Iogurte, de fruta, menos gordura, 10gramas de proteina para cada 8 embalagems/226,8 gramas, enriquecido com vit. D",102,4.37,1.08,4,19.05,0
"Iogurte, de fruta, menos gordura, 10gramas de proteina para cada 8 embalagems/226,8 gramas, enriquecido com vit. D",102,4.37,1.08,4,19.05,0
"Iogurte, de frutas variadas, sem gordura, enriquecido com vit. D",95,4.4,0.2,2,19,0
"Iogurte, de fruta, menos gordura, enriquecido com vit. D",105,4.86,1.41,6,18.6,0
"Iogurte, de baunilha, menos gordura, 11 gramas de proteina para cada 8 embalagems/226,8 gramas, enriquecido com vit. D",85,4.93,1.25,5,13.8,0
"Iogurte, sabor de baunilha ou limao, sem gordura, adocado com adocante de baixa caloria",43,3.86,0.18,2,7.5,0
"Iogurte, de chocolate, sem gordura, enriquecido com vit. D",112,3.53,0,1,23.53,1.2
"Suplemento de proteina, a base de leite, Muscle Milk, em po",411,45.71,17.14,21,18.5,7.1
"Suplemento de proteina, a base de leite, Muscle Milk Light, em po",396,50,12,10,22,2
Doce de leite,315,6.84,7.35,29,55.35,0
"Ovo pasteurizado, liquido ou congelado, sem gordura",48,10,0,0,2,0
"Queijo, fresco",299,18.09,23.82,69,2.98,0
"Queijo, fresco",299,18.09,23.82,69,2.98,0
"Queijo, branco",310,20.38,24.31,70,2.53,1.76
"Leite, desnata, liquido, composto",62,3.21,3.31,11,4.88,0
"Iogurte, sabor baunilha, menos gordura, adocado com adocante de baixa caloria",86,4.93,1.25,5,13.8,0
"Iogurte, gelado, sabores exceto chocolate, sem gordura de leite, adocado com adocante de baixa caloria",104,4.4,0.8,4,19.7,2
"Sorvete, cremoso, chocolate",222,4.1,13,91,22.2,0.7
"Picole, cobertura de chocolate",331,4.1,24.1,28,24.5,0.8
Biscoito recheado com sorvete,237,4.29,8.57,21,37.14,0
Cookie recheado com sorvete,240,3.7,7.4,6,39.6,1.2
"Sorvete de casquinha, cobertura de chocolate, com nozes, diversos sabores exceto chocolate",354,5.21,21.88,21,34.38,1
"Biscoito recheado com sorvete,  feito com sorvete light, baunilha",186,4.29,3.04,7,39.64,0
"Biscoito recheado com sorvete, baunilha, light, sem acucar",200,5.71,2.86,21,42.86,7.1
"Sorvete, sem gordura ou acucar, diversos sabores exceto chocolate",129,4.41,0,0,27.94,7.4
"Suplemento alimentar para pessoas com diabetes, liquido",88,4.4,3.08,2,11.88,2.2
"Queijo, mexicano, dessalgado",358,23.54,28.51,95,1.75,0
"Produto de queijo, pasteurizado, “American”, enriquecido com vitamina D",310,18.18,22.63,79,8.52,0
"Queijo, pasteurizado, “American”, sem adicao de vitamina D",371,18.13,31.79,100,3.7,0
"Comida de queijo, pasteurizada, “American”, sem adicao de vitamina D",330,16.86,25.63,98,8.56,0
"Ovo, inteiro, cru, gelado, com sal",138,10.97,10.07,387,0.83,0
