"Folha do rabano, cru",64,9.4,1.4,8.28,2,0
"Folha do rabano, cozido, solido, sem sal",60,5.27,0.93,11.15,2,0
"Jacinto, semente imatura, cru",46,2.1,0.2,9.19,3.3,0
"Jacinto, semente imatura, cozido, solido, sem sal",50,2.95,0.27,9.2,0
"Girassol batateiro (tupinambo), cru",73,2,0.01,17.44,1.6,0
"Orelha-de-judas, cru",25,0.48,0.04,6.75,0
"Orelha-de-judas, seco",298,4.82,0.44,81.03,0
"Juta, cru",34,4.65,0.25,5.8,0
"Juta, cozido, solido, sem sal",37,3.68,0.2,7.29,2,0
"Couve, crua",49,4.28,0.93,8.75,3.6,0
"Couve, cozida, fervida, drenado, sem sal",28,1.9,0.4,5.63,2,0
"Couve, congelada",28,2.66,0.46,4.9,2,0
"Couve, congelada, cozida, fervida, drenado, sem sal",30,2.84,0.49,5.23,2,0
"Cogumelos, shitake, cru",34,2.24,0.49,6.79,2.5
"Cogumelos, chanterelle, cru",38,1.49,0.53,6.86,3.8
"Cogulemos. morel, cru",31,3.12,0.57,5.1,2.8
"Couve-rabano, cru",27,1.7,0.1,6.2,3.6,0
"Couve-rabano, cozido, solido, sem sal",29,1.8,0.11,6.69,1.1,0
"Cogumelos, portabella, grelhado",29,3.28,0.58,4.44,2.2,0
"Quenopodio, cru",43,4.2,0.8,7.3,4,0
"Quenopodio, cozido, fervido, drenado, sem sal",32,3.2,0.7,5,2.1,0
"Alho-poro, (bulbo e parte inf. da folha), cru",61,1.5,0.3,14.15,1.8,0
"Alho-poro, (bulbo e parte inf. da folha), cozido, solido, sem sal",31,0.81,0.2,7.62,1,0
"Lentilhas, broto, cru",106,8.96,0.55,22.14,0
"Lentilhas, broto, cozido, frito, sem sal",101,8.8,0.45,21.25,0
"Alface, lisa, crua",13,1.35,0.22,2.23,1.1,0
"Alface, romana, crua",17,1.23,0.3,3.29,2.1,0
"Alface, crespa, crua",14,0.9,0.14,2.97,1.2,0
"Alface, americana, crua",15,1.36,0.15,2.87,1.3,0
"Alface, folha vermelha, crua",16,1.33,0.22,2.26,0.9
"Cogumelo, cru",22,3.09,0.34,3.26,1,0
"Cogumelo, cozido, solido, sem sal",28,2.17,0.47,5.29,2.2,0
"Cogumelo, branco, frito",26,3.58,0.33,4.04,1.8,0
"Cogumelo, lata, solido drenado",25,1.87,0.29,5.09,2.4,0
"Cogumelo, portabella, cru",22,2.11,0.35,3.87,1.3,0
"Cogumelo, marrom, italiano, cru",22,2.5,0.1,4.3,0.6,0
"Cogumelos, shitake, frito",39,3.45,0.35,7.68,3.6,0
"Cogumelo, shiitake, seco",296,9.58,0.99,75.37,11.5,0
"Cogumelo, shiitake, cozido, sem sal",56,1.56,0.22,14.39,2.1,0
"Mostarda, crua",27,2.86,0.42,4.67,3.2,0
"Mostarda, cozido, solido, sem sal",26,2.56,0.47,4.51,2,0
"Mostarda, congelado, sem preparo",20,2.49,0.27,3.41,3.3,0
"Mostarda, congelado, cozido, solido, sem sal",19,2.27,0.25,3.11,2.8,0
"Quiabo, cru",33,1.93,0.19,7.45,3.2,0
"Quiabo, cozido, solido, sem sal",22,1.87,0.21,4.51,2.5,0
"Quiabo, congelado, sem preparo",30,1.69,0.25,6.63,2.2,0
"Quiabo, congelado, cozido, solido, sem sal",29,1.63,0.24,6.41,2.1,0
"Cebola, crua",40,1.1,0.1,9.34,1.7,0
"Cebola, cozida, solido, sem sal",44,1.36,0.19,10.15,1.4,0
"Cebola, flocos desidratados",349,8.95,0.46,83.28,9.2,0
"Cebola, lata, solido e liquido",19,0.85,0.09,4.02,1.2,0
"Cebola, congelada, pedacos, sem preparo",29,0.79,0.1,6.82,1.8,0
"Cebola, congelada, pedacos, cozida, solido, sem sal",28,0.77,0.1,6.59,1.8,0
"Cebola, congelada, inteira, sem preparo",35,0.89,0.06,8.45,1.7,0
"Cebola, congelada, inteira, cozida, solido, sem sal",28,0.71,0.05,6.7,1.4,0
"Cebolinha verde, crua",32,1.83,0.19,7.34,2.6,0
"Cebola, welsh, crua",34,1.9,0.4,6.5,2.4,0
"Aneis de cebola, empanado, para fritar, congelado, sem preparo",258,3.15,14.1,30.53,1.8,0
"Aneis de cebola, empanado, para fritar, congelado, aquecido no forno",276,4.14,14.3,33.79,2.2,0
"Salsinha, crua",36,2.97,0.79,6.33,3.3,0
"Ervilha, vagem, cru",42,2.8,0.2,7.55,2.6,0
"Ervilha, vagem, cozido, solido, sem sal",42,3.27,0.23,7.05,2.8,0
"Ervilha, vagem, congelado, sem preparo",42,2.8,0.3,7.2,3.1,0
"Ervilha, vagem, congelado, cozido, solido, sem sal",52,3.5,0.38,9.02,3.1,0
"Ervilha, verde, cru",81,5.42,0.4,14.45,5.1,0
"Ervilha, verde, cozido, solido, sem sal",84,5.36,0.22,15.63,5.5,0
"Ervilha, verde, lata, solido e liquido",58,3.01,0.48,10.6,3.3,0
"Ervilha, verde, lata, solido drenado",68,4.47,0.8,11.36,4.9,0
"Ervilha, verde, lata, temperado, solido e liquido",50,3.09,0.27,9.25,2,0
"Ervilha, verde, congelado, sem preparo",77,5.22,0.4,13.62,4.5,0
"Ervilha, verde, congelado, cozido, solido, sem sal",78,5.15,0.27,14.26,5.5,0
"Ervilha, semente madura, broto, cru",124,8.8,0.68,27.11,0
"Ervilha, semente madura, broto, cozido, solido, sem sal",98,7.05,0.51,17.08,0
"Ervilha e cenoura, lata, solido e liquido",38,2.17,0.27,8.48,2,0
"Ervilha e cenoura, congelada, sem preparo",53,3.4,0.47,11.15,3.4,0
"Ervilha e cenoura, congelada, cozida, solido, sem sal",48,3.09,0.42,10.12,3.1,0
"Ervilha e cebola, lata, solido e liquido",51,3.28,0.38,8.57,2.3,0
"Ervilha e cebola, congelado, sem preparo",70,3.98,0.32,13.51,3.5,0
"Ervilha e cebola, congelado, cozido, solido, sem sal",45,2.54,0.2,8.63,2.2,0
"Pimenta, hor chili, verde, lata, sem semente, solido e liquido",21,0.9,0.1,5.1,1.3,0
"Pimentao, doce, verde, cru",20,0.86,0.17,4.64,1.7,0
"Pimentao, verde, cozido, solido, sem sal",28,0.92,0.2,6.7,1.2,0
"Pimentao, verde, lata, solido e liquido",18,0.8,0.3,3.9,1.2,0
"Pimentao, verde, congelado, pedacos, sem preparo",20,1.08,0.21,4.45,1.6,0
"Pimentao, doce, verde, congelado, pedacos, fervido, solido, sem sal",18,0.95,0.18,3.9,0.9,0
"Andu, semente imatura, cru",136,7.2,1.64,23.88,5.1,0
"Andu, semente imatura, cozido, solido, sem sal",111,5.96,1.36,19.49,6.2,0
Poi,112,0.38,0.14,27.23,0.4,0
"Batata, polpa e pele, crua",77,2.02,0.09,17.47,2.2,0
"Batata, russet, polpa e pele, cru",79,2.14,0.08,18.07,1.3,0
"Batata, branca, polpa e pele, cru",69,1.68,0.1,15.71,2.4,0
"Batata, vermelha, polpa e pele, cru",70,1.89,0.14,15.9,1.7,0
"Batata, crua, com pele",58,2.57,0.1,12.44,2.5,0
"Batata, assada, polpa, sem sal",93,1.96,0.1,21.55,1.5,0
"Batata, assada, pele, sem sal",198,4.29,0.1,46.06,7.9,0
"Batata, fervida, cozida com casca, polpa, sem sal",87,1.87,0.1,20.13,1.8,0
"Batata, fervida, cozida com casca, pele, sem sal",78,2.86,0.1,17.21,3.3,0
"Batata, fervida, cozida sem pele, polpa, sem sal",86,1.71,0.1,20.01,1.8,0
"Batata, micro-ondas, cozido com casca, polpa, sem sal",100,2.1,0.1,23.28,1.6,0
"Batata, micro-ondas, cozido com casca, pele, sem sal",132,4.39,0.1,29.63,5.5,0
"Batata, com carne moida, preparo caseiro",265,3,12.52,35.11,3.2,0
"Pure de batata, preparo caseiro, leite integral e margarina",113,1.96,4.2,16.94,1.5,1
"Batata, descascada, preparo caseiro com manteiga",88,2.87,3.68,10.78,1.9,12
"Batata, gratinada, preparo caseiro, com manteiga",132,5.06,7.59,11.27,1.8,23
"Batata, lata, solido e liquido",44,1.2,0.11,9.89,1.4,0
"Batata, lata, solido drenado",60,1.41,0.21,13.61,2.3,0
"Pure de batata, desidratado, flocos sem leite, po",354,8.34,0.41,81.17,6.6,0
"Pure de batata, desidratado, flocos sem leite, leite integral e manteiga",97,1.77,5.13,10.87,0.8,14
"Pure de batata, desidratado, granulos sem leite, po",372,8.22,0.54,85.51,7.1,0
"Pure de batata, desidratado, granulos sem leite, leite integral e manteiga",108,2.05,4.96,14.36,2.2,14
"Pure de batata, desidratado, granulos com leite, po",357,10.9,1.1,77.7,6.6,2
"Pure de batata, desidratado, granulos com leite, agua e margarina",116,2.13,4.8,16.13,1.3,2
"Batata, gratinada, mistura seca, sem preparo",314,8.9,3.7,74.31,4.1
"Batata, gratinada, mistura seca, preparo com agua, leite integral e manteiga",93,2.3,4.12,12.84,0.9,15
"Batata, descascada, mistura seca, sem preparo",358,7.77,4.59,73.93,8.6,5
"Batata, descascada, mistura seca, preparo com agua, leite integral e manteiga",93,2.12,4.3,12.77,1.1,11
"Batata, com carne moida, congelado, natural, sem preparo",82,2.06,0.62,17.72,1.4
"Batata, com carne moida, congelado, natural, preparada",219,2.65,11.59,28.51,3.2,0
"Batata, com carne moida, congelado, com molho de manteiga, sem preparo",135,1.87,6.66,18.28,2.9
"Batata, com carne moida, congelado, com molho de manteiga, preparada",178,2.46,8.79,24.13,3.8,23
"Batata, congelado, inteiro, sem preparo",78,2.38,0.16,17.47,1.2,0
"Batata, congelado, inteiro, cozido, solido, sem sal",65,1.98,0.13,14.52,1.4,0
"Batata frita, congelada, nao preparada",147,2.24,4.66,24.81,1.9,0
"Batata frita, congelada, preparo caseiro, no forno, sem sal",164,2.66,5.22,27.74,2.8,0
"Batata frita, congelada, para fritar, corte caseiro, sem preparo",153,2.42,5.78,23.98,3,0
"Batata frita, congelada, para fritar, corte caseiro, aquecida no fogao, sem sal",218,3.44,8.2,34.03,3.2,0
"Batata frita, congelada, para fritar, prensada, sem preparo",260,2.83,14.95,30.15,4.5,0
"Batata frita, congelada, para fritar, prensada, aquecida no fogao, sem sal",333,3.55,18.71,39.68,3.2,0
Fecula de batata,357,6.9,0.34,83.1,5.9,0
"Salada de batata, preparo caseiro",143,2.68,8.2,11.17,1.3,68
"Flor de abobora, cru",15,1.03,0.07,3.28,0
"Flor de abobora, cozido, solido, sem sal",15,1.09,0.08,3.3,0.9,0
"Folha de abobora, cru",19,3.15,0.4,2.33,0
"Folha de abobora, cozido, solido, sem sal",21,2.72,0.22,3.39,2.7,0
"Abobora, cru",26,1,0.1,6.5,0.5,0
"Abobora, cozido, solido, sem sal",20,0.72,0.07,4.9,1.1,0
"Abobora, lata, sem sal",34,1.1,0.28,8.09,2.9,0
"Beldroega, cru",20,2.03,0.36,3.39,0
"Beldroega, cozido, solido, sem sal",18,1.49,0.19,3.55,0
"Rabanete, cru",16,0.68,0.1,3.4,1.6,0
"Rabanete, oriental, cru",18,0.6,0.1,4.1,1.6,0
"Rabanete, oriental, cozido, solido, sem sal",17,0.67,0.24,3.43,1.6,0
"Rabanete, oriental, seco",271,7.9,0.72,63.37,23.9,0
"Rutabaga, cru",37,1.08,0.16,8.62,2.3,0
"Rutabaga, cozido, solido, sem sal",30,0.93,0.18,6.84,1.8,0
"Barba-de-bode, cru",82,3.3,0.2,18.6,3.3,0
"Barba-de-bode, cozido, solido, sem sal",68,2.73,0.17,15.36,3.1,0
"Chucrute, lata, solido e liquido",19,0.91,0.14,4.28,2.9,0
"Alga-marinha, agar, crua",26,0.54,0.03,6.75,0.5,0
"Feijao-soja, verde, cru",147,12.95,6.8,11.05,4.2,0
"Feijao-soja, verde, cozido, solido, sem sal",141,12.35,6.4,11.05,4.2,0
"Feijao-soja, semente madura, broto, cru",122,13.09,6.7,9.57,1.1,0
"Feijao-soja, semente madura, broto, cozido, fogo baixo",81,8.47,4.45,6.53,0.8,0
"Feijao-soja, semente madura, broto, cozido, frito",125,13.1,7.1,9.4,0.8,0
"Espinafre, cru",23,2.86,0.39,3.63,2.2,0
"Espinafre, cozido, solido, sem sal",23,2.97,0.26,3.75,2.4,0
"Espinafre, lata, solido e liquido",19,2.11,0.37,2.92,1.6,0
"Espinafre, lata, solido drenado",23,2.81,0.5,3.4,2.4,0
"Espinafre, congelado, sem preparo",29,3.63,0.57,4.21,2.9,0
"Espinafre, congelado, cozido, solido, sem sal",34,4.01,0.87,4.8,3.7,0
"Abobora tipo espaguete (squash), cozida, pecoco curvo ou reto, cru",19,1.01,0.27,3.88,1,0
"Abobora tipo espaguete (squash), cozida, pecoco curvo ou reto, cozido, solido, sem sal",23,1.04,0.39,3.79,1.1,0
"Abobora tipo espaguete (squash), cozida, pecoco curvo ou reto, lata, solido, sem sal",13,0.61,0.07,2.96,1.4,0
"Abobora tipo espaguete (squash), cozida, pecoco curvo ou reto, congelado, sem preparo",20,0.83,0.14,4.8,1.2,0
"Abobora tipo espaguete (squash), cozida, pecoco curvo ou reto, congelado, cozido, solido, sem sal",25,1.28,0.2,5.54,1.4,0
"Abobora tipo espaguete (squash), sem casca, crua",18,1.2,0.2,3.84,1.2,0
"Abobora tipo espaguete (squash), cozida, sem casca, cozida, solido, sem sal",16,1.03,0.17,3.3,1.9,0
"Abobrinha, cozida, com casca, crua",17,1.21,0.32,3.11,1,0
"Abobrinha, cozida, com casca, cozido, solido, sem sal",15,1.14,0.36,2.69,1,0
"Abobrinha, cozida, com casca, congelada, sem preparo",17,1.16,0.13,3.58,1.3,0
"Abobrinha, cozida, com casca, congelada, cozida, solido, sem sal",17,1.15,0.13,3.56,1.3,0
"Abobrinha, cozida, moda italiana, lata",29,1.03,0.11,6.85,0
"Abobora tipo spaguetti (squash), invernal, crua",40,0.8,0.1,10.42,1.5,0
"Calabaca, invernal, assada, sem sal",56,1.12,0.14,14.58,4.4,0
"Creme de favas e milho - Succotash, (milho e lima da persia), cru",99,5.03,1.02,19.59,3.8,0
"Creme de favas e milho - Succotash, (milho e lima da persia), cozido, fervido, seco, sem sal",115,5.07,0.8,24.38,4.5,0
"Creme de favas e milho - Succotash, (milho e lima da persia), enlatado, com creme de milho",77,2.64,0.54,17.61,3,0
"Creme de favas e milho - Succotash, (milho e lima da persia), enlatado, com grao inteiro, solido e liquido",63,2.6,0.49,13.98,2.6,0
"Creme de favas e milho - Succotash, (milho e lima da persia), congelado, nao pronto",93,4.31,0.89,19.94,4,0
"Creme de favas e milho - Succotash, (milho e lima da persia), congelado, cozido, fervido, seco, sem sal",93,4.31,0.89,19.95,4.1,0
"Repolho, cozido, solido, sem sal",20,2.08,0.24,3.71,1.9,0
"Folha de batata doce, crua",42,2.49,0.51,8.82,5.3,0
"Folha de batata doce, cozida, ao vapor, sem sal",41,2.18,0.34,7.38,1.9,0
"Batata doce, crua",86,1.57,0.05,20.12,3,0
"Batata doce, cozida, assada com casca, sem sal",90,2.01,0.15,20.71,3.3,0
"Batata doce, cozida, sem pele, sem sal",76,1.37,0.14,17.72,2.5,0
"Batata doce, lata, a vacuo",91,1.65,0.2,21.12,1.8,0
"Batata doce, lata, pure",101,1.98,0.2,23.19,1.7,0
"Batata doce, congelada, sem preparo",96,1.71,0.18,22.22,1.7,0
"Batata doce, congelada, cozida, assada, sem sal",100,1.71,0.12,23.4,1.8,0
"Taro, cru",112,1.5,0.2,26.46,4.1,0
"Taro, cozido, sem sal",142,0.52,0.11,34.6,5.1,0
"Taro, folha, crua",42,4.98,0.74,6.7,3.7,0
"Taro, folha, cozida, ao vapor, sem sal",24,2.72,0.41,4.02,2,0
"Taro, broto, cru",11,0.92,0.09,2.32,0
"Taro, broto, cozido, sem sal",14,0.73,0.08,3.2,0
"Tomate, verde, cru",23,1.2,0.2,5.1,1.1,0
"Tomate, vermelho, maduro, cru",18,0.88,0.2,3.89,1.2,0
"Tomate, vermelho, maduro, cozido, sem sal",18,0.95,0.11,4.01,0.7,0
"Tomate, vermelho, maduro, lata, inteiro",17,0.78,0.13,4,1,0
"Tomate, vermelho, maduro, lata, ensopado",26,0.91,0.19,6.19,1,0
"Suco de tomate, lata, com sal",17,0.76,0.05,4.24,0.4,0
"Massa de tomate, lata, sem sal",82,4.32,0.47,18.91,4.1,0
"Pure de tomate, lata, sem sal",38,1.65,0.21,8.98,1.9,0
Tomate em po,302,12.91,0.44,74.68,16.5,0
"Molho de tomate, lata",24,1.32,0.18,5.38,1.5,0
"Molho de tomate, lata, com cebola",42,1.56,0.19,9.94,1.8,0
"Molho de tomate, lata, com pedacos de tomate",32,1.32,0.39,7.09,1.4,0
"Samambaia, cozida, sem sal",40,0.29,0.07,10.98,3.7,0
"Nabo, cru",28,0.9,0.1,6.43,1.8,0
"Nabo, cozido, solido, sem sal",22,0.71,0.08,5.06,2,0
"Nabo, congelado, sem preparo",16,1.04,0.16,2.94,1.8,0
"Nabo, congelado, cozido, solido, sem sal",23,1.53,0.24,4.35,2,0
"Folha do nabo, crua",32,1.5,0.3,7.13,3.2,0
"Folha do nabo, cozida, solido, sem sal",20,1.14,0.23,4.36,3.5,0
"Folha do nabo, lata, solido e liquido",14,1.36,0.3,2.42,1.7,0
"Folha do nabo, congelado, sem preparo",22,2.47,0.31,3.67,2.5,0
"Folha do nabo, congelado, cozida, solido, sem sal",29,3.35,0.42,4.98,3.4,0
"Folhas de nabo e nabo, congelado, sem preparo",21,2.46,0.19,3.39,2.4,0
"Folhas de nabo e nabo, congelado, cozido, fervido, seco, sem sal",35,2.99,0.38,4.85,3.1,0
"Suco de vegetais, lata",19,0.93,0.31,3.87,0.5,0
"Vegetais, mix, lata, solidos e liquidos",36,1.42,0.25,7.13,3.8,0
"Vegetais, mix, lata, solido drenado",49,2.59,0.25,9.26,3,0
"Vegetais, mix, congelados, sem preparo",72,3.33,0.52,13.47,4,0
"Vegetais, mix, congelado, cozido, fervido, drenado, sem sal",65,2.86,0.15,13.09,4.4,0
"Espinafre malabar, cru",19,1.8,0.3,3.4,0
"Agriao, cru",11,2.3,0.1,1.29,0.5,0
"Inhame, cru",118,1.53,0.17,27.88,4.1,0
"Inhame, cozido ou assado, solido, sem sal",116,1.49,0.14,27.48,3.9,0
"Beterraba, lata, solido e liquido",73,0.84,0.06,18.18,2.5,0
"Beterraba, salmoura, lata, solido e liquido",65,0.8,0.08,16.28,2.6,0
"Borragem, cru",21,1.8,0.7,3.06,0
"Borragem, cozido, solido, sem sal",25,2.09,0.81,3.55,0
"Cebolinha, congelada, seca",311,21.2,3.5,64.29,26.2,0
"Raiz-forte, crua",37,2.1,0.2,8.53,3.2,0
"Alho-poro, (bulbo e parte inf. da folha), congelado, seco",321,15.2,2.1,74.65,10.4,0
"Salsinha, congelada, seca",271,31.3,5.2,42.38,32.7,0
"Pimentao, verde, congelado, seco",314,17.9,3,68.7,21.3,0
"Rabanete, pendente branco, cru",14,1.1,0.1,2.63,1.4,0
"Abobora, cozida, todas variedades, crua",16,1.21,0.18,3.35,1.1,0
"Abobora, cozida, todas variedades, cozida, solido, sem sal",20,0.91,0.31,4.31,1.4,0
"Batata doce, lata, em calda, solido e liquido",89,0.98,0.2,20.93,2.5,0
"Batata doce, lata, em calda, solido drenado",108,1.28,0.32,25.36,3,0
"Suco de cenoura, lata",40,0.95,0.15,9.28,0.8,0
"Pudim de milho, preparo caseiro",131,4.42,5.04,16.97,1.2,72
"Pure de batata, preparo caseiro, leite integral",83,1.91,0.57,17.57,1.5,2
"Sufle de espinafre, preparo caseiro",169,7.89,12.95,5.9,0.7,118
"Doce de batata doce, cozida, preparo caseiro",164,0.89,3.54,32.12,2.1,9
"Tomate, vermelho, maduro, cozido, ensopado",79,1.96,2.68,13.05,1.7,0
"Alga-marinha, agar, seco",306,6.21,0.3,80.88,7.7,0
"Alga-marinha, spirulina, crua",26,5.92,0.39,2.42,0.4,0
"Alga-marinha, spirulina, seca",290,57.47,7.72,23.9,3.6,0
"Pimenta, hot chili, verde, crua",40,2,0.2,9.46,1.5,0
"Panqueca de batata, preparo caseiro",268,6.08,14.76,27.81,3.3,95
"Batata, assada, polpa e pele, sem sal",93,2.5,0.13,21.15,2.2,0
"Batata, micro-ondas, cozida com casca, polpa e pele, sem sal",105,2.44,0.1,24.24,2.3,0
"Semente de rabanete, broto, crua",43,3.81,2.53,3.6,0
"Tomate, amassado, lata",32,1.64,0.28,7.29,1.9,0
"Tomate, laranja, cru",16,1.16,0.19,3.18,0.9,0
"Tomate, amarelo, cru",15,0.98,0.26,2.98,0.7,0
"Araruta, crua",65,4.24,0.2,13.39,1.3,0
"Folha de crisantemo, crua",24,3.36,0.56,3.01,3,0
"Folha de amaranto, cozida, fervida, solido, sem sal",21,2.11,0.18,4.11,0
"Alcachofra, cozida, solido, com sal",51,2.89,0.34,11.39,8.6,0
"Alcachofra, congelada, cozida, solido, com sal",45,3.11,0.5,9.18,4.6,0
"Aspargo, cozido, solido, com sal",22,2.4,0.22,4.11,2,0
"Aspargo, lata, sem sal, solido e liquido",15,1.8,0.18,2.48,1,0
"Aspargo, congelado, cozido, solido, com sal",18,2.95,0.42,1.92,1.6,0
"Broto de bambu, cozido, solido, com sal",11,1.53,0.22,1.52,1,0
"Feijao, semente madura, broto, cozido, solido, com sal",33,4.83,0.58,4.72,0
"Feijao-de-lima, semente imatura, cozido, solido, com sal",123,6.81,0.32,23.64,5.3,0
"Feijao-de-lima, semente imatura, lata, sem sal, solido e liquido",71,4.07,0.29,13.33,3.6,0
"Feijao-de-lima, semente imatura, congelado, baby, cozido, solido, com sal",105,6.65,0.3,19.45,6,0
"Feijao-de-lima, semente imatura, congelado, cozido, solido, com sal",103,6.07,0.34,19.32,5.8,0
"Beterraba, cozido, fervida, drenado, com sal drained, with salt",44,1.68,0.18,9.96,2,0
"Beterraba, lata, sem sal, solido e liquido",28,0.8,0.07,6.57,1.2,0
"Folha de beterraba, cozida, solido, com sal",27,2.57,0.2,5.46,2.9,0
"Borragem, cozido, solido, com sal",25,2.09,0.81,3.55,0
"Fava, semente imatura, cozido, solido, com sal",62,4.8,0.5,10.1,0
"Brocolis, folhas, cru",28,2.98,0.35,5.24,0
"Brocolis, flores, cru",28,2.98,0.35,5.24,0
"Brocolis, caule, cru",28,2.98,0.35,5.24,0
"Brocolis, cozido, solido, com sal",35,2.38,0.41,7.18,3.3,0
"Brocolis, congelado, pedacos, cozido, solido, com sal",28,3.1,0.12,5.35,3,0
"Brocolis, congelado, ramos, cozido, solido, com sal",28,3.1,0.11,5.35,3,0
"Couve-de-bruxelas, cozido, solido, com sal",36,2.55,0.5,7.1,2.6,0
"Couve-de-bruxelas, congelado, cozido, solido, com sal",42,3.64,0.39,8.32,4.1,0
"Raiz de bardana, cozida, solido, com sal",88,2.09,0.14,21.15,1.8,0
"Fuki, cozido, solido, com sal",8,0.23,0.02,2.16,0
"Repolho, comum, fresco, cru",24,1.21,0.18,5.37,2.3,0
"Repolho, comum, estocado, cru",24,1.21,0.18,5.37,2.3,0
"Repolho, comum, cozido, solido, com sal",23,1.27,0.06,5.51,1.9,0
"Repolho, vermelho, cozido, solido, com sal",29,1.51,0.09,6.94,2.6,0
"Repolho crespo, cozido, solido, com sal",24,1.8,0.09,5.41,2.8,0
"Repolho, chines (pak-choi), cozido, solido, com sal",12,1.56,0.16,1.78,1,0
"Repolho, chines (pe-tsai), cozido, solido, com sal",14,1.5,0.17,2.41,1.7,0
"Cenoura, cozida, solido, com sal",35,0.76,0.18,8.22,3,0
"Cenoura, lata, sem sal, solidos e liquido",23,0.59,0.14,5.36,1.8,0
"Cenoura, lata, sem sal , solido drenado",25,0.64,0.19,5.54,1.5,0
"Cenoura, congelada, cozida, solido, com sal",37,0.58,0.68,7.73,3.3,0
"Couve-flor, cozida, solido, com sal",23,1.84,0.45,4.11,2.3,0
"Couve-flor, congelada, cozida, solido, com sal",17,1.61,0.22,3.16,2.7,0
"Aipo-rabano, cozido, solido, com sal",27,0.96,0.19,5.9,0
"Salsao, cozido, solido, com sal",18,0.83,0.16,4,1.6,0
"Acelga, suica, cozida, solido, com sal",20,1.88,0.08,4.13,2.1,0
"Chuchu, fruta, cozido, com sal",22,0.62,0.48,4.5,2.8,0
"Flor de crisantemo, cozido, solido, com sal",20,1.64,0.09,4.31,2.3,0
"Couve, cozido, solido, com sal",33,2.71,0.72,5.65,4,0
"Couve, congelado, pedacos, cozido, solido, com sal",36,2.97,0.41,7.1,2.8,0
"Milho, doce, amarelo, cozido, solido, com sal",96,3.41,1.5,20.98,2.4,0
"Milho, doce, amarelo, lata, sem sal, solido e liquido",61,1.95,0.77,13.86,1.7,0
"Milho, doce, amarelo, lata, cremoso, sem sal",72,1.74,0.42,18.13,1.2,0
"Milho, doce, amarelo, lata, a vacuo, sem sal",79,2.41,0.5,19.44,2,0
"Milho, doce, amarelo, congelado, grao sem espiga, fervido, solido, com sal",79,2.55,0.67,18.71,2.4,0
"Milho, doce, amarelo, congelado, grao com espiga, cozido, solido, com sal",94,3.11,0.74,22.33,2.8,0
"Feijao-de-vaca, semente imatura, cozido, solido, com sal",94,3.17,0.38,19.73,5,0
"Feijao-de-vaca, semente imatura, congelado, cozido, solido, com sal",131,8.49,0.66,23.5,6.4,0
"Feijao-de-vaca, vagem jovem com semente, cozido, solido, com sal",34,2.6,0.3,7,0
"Feijao-de-vaca, cozido, solido, com sal",22,4.67,0.1,2.8,0
"Agriao, horta, cozido, solido, com sal",23,1.9,0.6,3.8,0.7,0
"Berinjela, cozida, solido, com sal",33,0.83,0.23,8.14,2.5,0
"Jacinto, semente imatura, cozido, solido, com sal",50,2.95,0.27,9.2,0
"Juta, conserva, cozido, solido, com sal",37,3.68,0.2,7.29,2,0
"Couve, cozida, fervida, drenado, com sal",28,1.9,0.4,5.63,2,0
"Couve, congelada, cozida, fervida, drenado, com sal",30,2.84,0.49,5.23,2,0
"Couve-rabano, cozido, solido, com sal",29,1.8,0.11,6.69,1.1,0
"Alho-poro, (bulbo e parte inf. da folha), cozido, solido, com sal",31,0.81,0.2,7.62,1,0
"Cogumelo, cozido, solido, com sal",28,2.17,0.47,5.29,2.2,0
"Cogumelo, shiitake, cozido, com sal",56,1.56,0.22,14.39,2.1,0
"Mostarda, cozida, solido, com sal",26,2.56,0.47,4.51,2,0
"Mostarda, congelada, cozido, solido, com sal",19,2.27,0.25,3.11,2.8,0
"Quiabo, cozido, solido, com sal",22,1.87,0.21,4.51,2.5,0
"Quiabo, congelado, cozido, solido, com sal",34,1.63,0.24,6.41,2.1,0
"Cebola, cozido, solido, com sal",42,1.36,0.19,9.56,1.4,0
"Cebola, congelado, pedacos, cozido, solido, com sal",26,0.77,0.1,6,1.7,0
"Cebola, congelado, inteiro, cozido, solido, com sal",26,0.71,0.05,6.11,1.4,0
"Ervilha, vagem, cozido, solido, com sal",40,3.27,0.23,6.46,2.8,0
"Ervilha, vagem, congelado, cozido, solido, com sal",50,3.5,0.38,8.43,3.1,0
"Ervilha, verde, cozido, solido, com sal",84,5.36,0.22,15.63,5.5,0
"Ervilha, verde, lata, sem sal, solidos e liquido",53,3.19,0.3,9.75,3.3,0
"Ervilha, verde, lata, sem sal, solido drenado",69,4.42,0.35,12.58,4.1,0
"Ervilha, verde, congelado, cozido, solido, com sal",78,5.15,0.27,14.26,5.5,0
"Ervilha, semente madura, broto, cozido, solido, com sal",98,7.05,0.51,17.08,0
"Ervilha e cenoura, lata, sem sal, solido e liquido",38,2.17,0.27,8.48,3.3,0
"Ervilha e cenoura, congelada, cozido, solido, com sal",48,3.09,0.42,10.12,3.1,0
"Ervilha e cebola, congelado, cozido, solido, com sal",45,2.54,0.2,8.63,2.2,0
"Pimenta, hot chili, vermelha, cru",40,1.87,0.44,8.81,1.5,0
"Pimenta, hot chili, vermelha, lata, sem semente, solidos e liquido",21,0.9,0.1,5.1,1.3,0
"Pimentao, vermelho, cru",31,0.99,0.3,6.03,2.1,0
